customerID,SentimentLabel
0362-RAOQO,negative
9554-DFKIC,neutral
5527-ACHSO,positive
0829-DDVLK,neutral
1399-UBQIU,positive
1813-JLKWR,neutral
0336-PIKEI,neutral
7322-OCWHC,negative
9537-VHDTA,neutral
4957-TIALW,negative
2054-PJOCK,positive
9150-HEPMB,negative
9030-QGZNL,neutral
6204-IEUXJ,positive
3126-WQMGH,neutral
4529-CKBCL,neutral
2506-CLAKW,positive
7176-WRTNX,neutral
1583-IHQZE,negative
5732-IKGQH,positive
9239-GZHZE,neutral
7205-BAIAD,positive
0151-ONTOV,positive
4140-MUHUG,positive
0093-EXYQL,negative
8064-RAVOH,neutral
0219-QAERP,neutral
0320-JDNQG,neutral
7180-PISOG,neutral
9168-INPSZ,positive
3571-RFHAR,neutral
0015-UOCOJ,positive
5334-AFQJB,negative
2754-SDJRD,neutral
9578-VRMNM,neutral
1587-FKLZB,positive
6140-QNRQQ,neutral
8963-JLGJT,neutral
4307-KTUMW,neutral
1465-LNTLJ,negative
5440-FLBQG,neutral
2135-DQWAQ,neutral
4056-QHXHZ,neutral
7470-MCQTK,positive
7488-MXJIV,positive
7401-JIXNM,neutral
9339-FIIJL,neutral
2027-FECZV,neutral
2672-DZUOY,neutral
4706-DGAHW,neutral
3870-MQAMG,neutral
6670-MFRPK,negative
6177-PEVRA,negative
4800-CZMPC,neutral
4813-HQMGZ,neutral
7579-KKLOE,positive
7377-DMMRI,positive
8402-EIVQS,negative
4947-DSMXK,negative
7245-NIIWQ,positive
0002-ORFBO,neutral
3324-OIRTO,positive
5414-OFQCB,positive
4967-WPNCF,positive
8552-OBVRU,neutral
8499-BRXTD,neutral
9154-QDGTH,positive
8197-BFWVU,positive
2577-GVSIL,negative
9367-OIUXP,neutral
6770-UAYGJ,positive
6463-HHXJR,positive
7928-VJYAB,neutral
1187-WILMM,negative
9776-OJUZI,positive
1306-RPWXZ,positive
8949-JTMAY,neutral
2774-LVQUS,positive
3097-PYWXL,negative
2266-SJNAT,neutral
0869-PAPRP,negative
4238-JSSWH,negative
2972-YDYUW,negative
1104-FEJAM,negative
2809-ILCYT,neutral
5499-ECUTN,neutral
4981-FLTMF,positive
9121-PHQSR,neutral
3113-IWHLC,neutral
3211-ILJTT,positive
4612-THJBS,neutral
4277-BWBML,neutral
4094-NSEDU,positive
0234-TEVTT,negative
4304-TSPVK,neutral
1552-AAGRX,negative
2637-FKFSY,positive
9796-MVYXX,positive
7874-ECPQJ,positive
0020-INWCK,neutral
7089-RKVSZ,neutral
2683-JXWQQ,neutral
9548-ZMVTX,neutral
8739-XNIKG,positive
9755-JHNMN,positive
3981-QSVQI,negative
2789-HQBOU,positive
9424-CMPOG,negative
5067-WJEUN,neutral
3450-WXOAT,neutral
9251-WNSOD,negative
6974-DAFLI,positive
2616-UUTFK,positive
7064-JHXCE,neutral
5103-MHMHY,positive
7989-AWGEH,negative
4373-VVHQL,neutral
4559-UWIHT,negative
7268-IGMFD,neutral
1846-XWOQN,positive
0235-KGSLC,neutral
6650-BWFRT,neutral
9570-KYEUA,negative
6993-YGFJV,neutral
2712-SYWAY,positive
0730-BGQGF,neutral
5498-IBWPI,negative
9101-NTIXF,neutral
0013-SMEOE,positive
9314-QDMDW,positive
9308-ANMVE,neutral
2884-GBPFB,neutral
3757-NJYBX,positive
3413-DHLPB,positive
7649-PHJVR,neutral
6114-TCFID,neutral
3787-TRIAL,positive
2573-GYRUU,neutral
5156-UMKOW,neutral
1247-QBVSH,neutral
6734-GMPVK,negative
9822-OAOVB,neutral
6161-ERDGD,neutral
1226-JZNKR,neutral
7318-EIVKO,positive
3771-PZOBW,negative
5136-KCKGI,neutral
8231-BSWXX,positive
6486-LHTMA,positive
4083-BFNYK,positive
3722-WPXTK,negative
7389-KBFIT,neutral
7176-WIONM,negative
5141-ZUVBH,positive
1089-HDMKP,neutral
7623-HKYRK,neutral
0310-SUCIN,neutral
5197-PYEPU,positive
2929-ERCFZ,negative
7548-SEPYI,positive
8835-VSDSE,neutral
6619-RPLQZ,positive
3275-RHRNE,positive
3503-TYDAY,positive
6901-GOGZG,neutral
1623-NLDOT,positive
7021-XSNYE,neutral
9621-OUPYD,positive
9898-KZQDZ,positive
8982-NHAVY,neutral
4307-KWMXE,positive
0141-YEAYS,negative
2450-ZKEED,neutral
3694-DELSO,positive
3893-JRNFS,positive
9603-OAIHC,negative
1133-KXCGE,positive
5236-PERKL,positive
0142-GVYSN,positive
1049-FYSYG,neutral
7854-FOKSF,positive
2519-FAKOD,positive
8406-LNMHF,positive
1821-BUCWY,positive
8263-JQAIK,negative
0023-UYUPN,neutral
8314-DPQHL,negative
1465-WCZVT,neutral
9481-SFCQY,positive
6360-SVNWV,positive
0567-GGCAC,positive
7089-IVVAZ,neutral
8884-MRNSU,positive
2171-UDMFD,neutral
9050-IKDZA,neutral
2205-YMZZJ,positive
9802-CAQUT,negative
1254-IZEYF,neutral
0187-WZNAB,positive
9492-TOKRI,neutral
1475-VWVDO,neutral
9221-OTIVJ,negative
1357-MVDOZ,neutral
7602-MVRMB,positive
3325-FUYCG,neutral
5908-QMGOE,neutral
1197-BVMVG,neutral
5406-KGRMX,positive
8481-YYXWG,positive
5968-HYJRZ,neutral
5198-EFNBM,positive
7516-GMHUV,neutral
7140-ADSMJ,neutral
2230-XTUWL,neutral
7706-YLMQA,neutral
2585-KTFRE,negative
7994-UYIVZ,positive
2609-IAICY,neutral
1740-CSDJP,negative
7717-BICXI,negative
6559-RAKOZ,neutral
2636-OHFMN,neutral
4716-MRVEN,neutral
2143-LJULT,neutral
1323-OOEPC,negative
3200-MNQTF,positive
6164-HXUGH,neutral
5630-IXDXV,positive
0320-DWVTU,negative
9135-MGVPY,positive
1212-GLHMD,neutral
7878-JGDKK,negative
1088-AUUZZ,positive
0397-GZBBC,neutral
6614-YWYSC,positive
9588-OZDMQ,negative
7641-EUYET,negative
6476-EPYZR,positive
9921-ZVRHG,neutral
1174-FGIFN,neutral
6620-HVDUJ,positive
4701-MLJPN,neutral
1032-MAELW,neutral
7641-TQFHN,positive
1552-TKMXS,negative
9206-GVPEQ,positive
8622-ZLFKO,neutral
1596-BBVTG,positive
6188-UXBBR,positive
2333-KWEWW,neutral
5702-SKUOB,neutral
1134-YWTYF,neutral
6061-GWWAV,positive
0679-TDGAK,positive
6585-WCEWR,negative
9067-YGSCA,positive
9067-SQTNS,negative
8433-WXGNA,positive
1776-SPBWV,neutral
8735-SDUFN,neutral
9668-PUGNU,positive
9405-GPBBG,neutral
1926-QUZNN,positive
3707-GNWHM,positive
7016-NVRIC,positive
5829-NVSQN,neutral
9565-AXSMR,negative
8922-LIEGH,neutral
8869-LIHMK,positive
8245-UMPYT,negative
5186-SAMNZ,positive
0447-RXSGD,positive
4927-WWOOZ,positive
5788-YPOEG,positive
5373-SFODM,positive
0661-KBKPA,positive
9081-WWXKP,negative
0784-ZQJZX,neutral
3133-PZNSR,neutral
5766-ZJYBB,neutral
8931-GJJIQ,negative
4277-PVRAN,neutral
0022-TCJCI,positive
0722-SVSFK,positive
3612-YVGSJ,neutral
9825-YCXWZ,neutral
5397-NSKQG,positive
8565-HBFNN,positive
2000-DHJUY,negative
0203-HHYIJ,neutral
8670-ERCJH,neutral
7758-UJWYS,negative
2050-ONYDQ,positive
7055-JCGNI,positive
0739-UUAJR,positive
4826-DXMUP,neutral
0952-KMEEH,positive
7285-KLOTR,positive
0654-PQKDW,negative
7175-NTIXE,negative
7963-SHNDT,neutral
9796-BPKIW,positive
0188-GWFLE,positive
8129-GMVGI,neutral
2882-DDZPG,positive
3547-LQRIK,negative
9137-NOQKA,negative
5843-TTHGI,neutral
1849-RJYIG,positive
8868-GAGIO,positive
4061-UKJWL,positive
5380-XPJNZ,positive
8263-QMNTJ,positive
8178-EYZUO,negative
3230-JCNZS,neutral
0277-ORXQS,neutral
5130-IEKQT,positive
3230-WYKIR,negative
7996-BPXHY,positive
3227-WLKLI,positive
0407-BDJKB,negative
2266-FUBDZ,neutral
8237-ULIXL,positive
9600-UDOPK,positive
8216-AZUUZ,neutral
9153-BTBVV,neutral
4074-SJFFA,neutral
3269-ATYWD,neutral
5186-PEIZU,negative
1074-AMIOH,negative
4910-GMJOT,positive
0354-WYROK,positive
4361-FEBGN,positive
7748-UMTRK,neutral
0380-ZCSBI,neutral
7145-FEJWU,neutral
6463-MVYRY,negative
3969-JQABI,positive
9624-EGDEQ,neutral
1051-EQPZR,positive
5849-ASHZJ,neutral
5780-INQIK,positive
7576-OYWBN,positive
4526-ZJJTM,neutral
8384-FZBJK,negative
3750-RNQKR,positive
0962-CQPWQ,positive
3096-YXENJ,neutral
1265-BCFEO,negative
5837-LXSDN,negative
5945-AZYHT,positive
8325-QRPZR,neutral
6384-VMJHP,negative
2262-SLNVK,neutral
7730-CLDSV,negative
1135-HIORI,positive
0164-APGRB,neutral
6481-ESCNL,neutral
1790-NESIO,negative
1550-EENBN,neutral
5539-TMZLF,positive
4323-SADQS,positive
4446-BZKHU,neutral
5202-IVJNU,neutral
5976-JCJRH,positive
8198-RKSZG,positive
0137-OCGAB,negative
3351-NQLDI,neutral
9297-EONCV,positive
7593-JNWRU,positive
4588-YBNIB,positive
1069-QJOEE,negative
3336-JORSO,positive
7799-DSEWS,neutral
8766-PAFNE,neutral
5315-CKEQK,positive
3130-ICDUP,neutral
0820-FNRNX,positive
0880-FVFWF,negative
4611-ANLQC,neutral
4213-HKBJO,positive
2792-LSHWX,positive
5028-GZLDO,negative
0014-BMAQU,neutral
6861-XWTWQ,negative
9018-PCIOK,neutral
4837-QUSFT,neutral
6877-TJMBR,positive
9953-ZMKSM,neutral
0907-HQNTS,negative
7665-NKLAV,positive
6769-DCQLI,negative
2433-KMEAS,negative
4391-LNRXK,negative
8250-ZNGGW,neutral
2195-ZRVAX,positive
3550-SAHFP,negative
2011-TRQYE,neutral
8562-GHPPI,positive
5893-PYOLZ,neutral
4986-MXSFP,neutral
6131-FOYAS,neutral
3027-YNWZU,neutral
5609-IMCGG,negative
4873-ILOLJ,neutral
4727-MCYZG,negative
9481-WHGWY,neutral
2725-KXXWT,neutral
9565-DJPIB,positive
4328-VUFWD,neutral
3301-LSLWQ,positive
7473-ZBDSN,positive
3166-PNEOF,neutral
5639-NTUPK,positive
8780-YRMTT,neutral
8348-HFYIV,positive
5140-FOMCQ,neutral
6242-SGYTS,negative
8166-ORCHU,neutral
8414-OOEEL,negative
8454-AATJP,positive
6849-WLEYG,negative
4659-NZRUF,negative
4531-AUZNK,neutral
4191-XOVOM,negative
2150-OEGBV,negative
8429-XIBUM,positive
1855-CFULU,neutral
4878-BUNFV,negative
1872-EBWSC,positive
2608-BHKFN,positive
7026-YMSBE,negative
7341-LXCAF,neutral
6997-UVGOX,negative
9674-EHPPG,positive
9462-MJUAW,neutral
8128-YVJRG,positive
5440-VHLUL,neutral
5781-BKHOP,negative
4283-FUTGF,neutral
5213-TWWJU,neutral
1569-TTNYJ,negative
8628-MFKAX,negative
2397-BRLOM,positive
7629-WIXZF,neutral
5445-GLVOT,positive
3976-HXHCE,negative
2466-NEJOJ,neutral
0254-KCJGT,positive
5472-CVMDX,neutral
6461-SZMCV,positive
8150-QUDFX,neutral
9508-ILZDG,negative
2346-DJQTB,positive
1697-LYYYX,negative
1942-OQFRW,neutral
4749-VFKVB,positive
9640-ZSLDC,neutral
4231-LZUYM,positive
7598-UAASY,positive
7938-OUHIO,neutral
8510-AWCXC,neutral
6128-AQBMT,negative
3594-BDSOA,positive
0431-APWVY,neutral
5133-VRSAB,positive
5996-DAOQL,neutral
6838-YAUVY,negative
0484-JPBRU,positive
7883-ROJOC,neutral
0244-LGNFY,neutral
7274-CGTOD,neutral
4295-YURET,neutral
3426-NIYYL,neutral
8225-BTJAU,neutral
4635-EJYPD,neutral
1866-ZSLJM,neutral
4636-TVXVG,negative
4236-UJPWO,neutral
9392-XBGTD,positive
3387-VATUS,neutral
6402-SSEJG,negative
1143-NMNQJ,negative
1169-SAOCL,positive
1110-KYLGQ,positive
9929-PLVPA,neutral
3518-PZXZQ,neutral
2371-JUNGC,negative
7693-QPEFS,neutral
0924-BJCRC,neutral
5074-FBGHB,negative
2351-BKRZW,neutral
4455-BFSPD,negative
0415-MOSGF,negative
1724-BQUHA,neutral
3948-KXDUF,neutral
2323-ARSVR,neutral
0815-MFZGM,positive
4826-XTSOH,negative
5480-XTFFL,positive
8295-FHIVV,neutral
2495-INZWQ,neutral
9086-YJYXS,neutral
1179-INLAT,negative
7909-FIOIY,neutral
4139-SUGLD,negative
6857-VWJDT,positive
6351-SCJKT,positive
5468-BPMMO,neutral
5624-BQSSA,neutral
0197-PNKNK,neutral
2439-QKJUL,neutral
1194-SPVSP,positive
9534-NSXEM,negative
2408-WITXK,negative
8929-KSWIH,neutral
2250-IVBWA,neutral
1810-MVMAI,negative
9506-UXUSK,positive
1229-RCALF,negative
3572-UOLYZ,positive
1429-UYJSV,positive
5577-OTWWW,neutral
6100-QQHEB,neutral
6366-XIVKZ,positive
3470-OBUET,negative
2770-NSVDG,positive
9375-MHRRS,positive
2634-HCZGT,positive
7503-QQRVF,neutral
4860-YZGZM,positive
6599-GZWCM,neutral
2691-NZETQ,negative
4404-HIBDJ,positive
5533-NHFRF,positive
7037-MTYVW,neutral
4760-THGOT,positive
7295-JOMMD,negative
4016-BJKTZ,positive
6584-VQMYT,positive
9838-BFCQT,neutral
2790-XUYMV,neutral
0581-MDMPW,neutral
5013-SBUIH,neutral
1023-BQXZE,negative
9163-GHAYE,negative
3904-UKFRE,neutral
5353-WILCI,neutral
0709-TVGUR,positive
0058-EVZWM,negative
6023-YEBUP,negative
7209-JCUDS,neutral
7009-PCARS,neutral
0519-DRGTI,positive
1017-FBQMM,negative
3001-CBHLQ,neutral
1985-MBRYP,neutral
6158-DWPZT,positive
9372-TXXPS,neutral
3259-QMXUN,negative
1015-JPFYW,positive
6645-MXQJT,neutral
4360-QRAVE,neutral
8433-WPJTV,positive
5804-JMYIO,positive
3763-GCZHZ,positive
6484-LATFU,negative
7599-NTMDP,neutral
0772-GYEQQ,positive
0536-ACXIP,neutral
0936-NQLJU,positive
4831-EOBFE,negative
1575-KRZZE,negative
3251-YMVWZ,positive
4102-OQUPX,neutral
9170-GYZJC,neutral
4884-LEVMQ,positive
8857-CUPFQ,positive
7610-TVOPG,positive
3638-DIMPH,neutral
1845-ZLLIG,positive
8559-WNQZS,positive
3999-QGRJH,neutral
1699-UOTXU,positive
2454-RPBRZ,negative
0635-WKOLD,negative
5993-JSUWV,neutral
4518-FZBSX,positive
5387-ASZNZ,neutral
6988-CJEYV,positive
2002-MZHWP,neutral
3097-FQTVJ,neutral
5465-BUBFA,positive
7299-GNVPL,neutral
9743-DQKQW,positive
1215-VFYVK,neutral
9371-BITHB,neutral
2265-CYWIV,neutral
9093-FPDLG,neutral
0541-FITGH,negative
6985-HAYWX,negative
7508-KBIMB,neutral
6838-HVLXG,negative
2277-DJJDL,positive
1897-OKVMW,neutral
5485-ITNPC,negative
0233-FTHAV,negative
4644-PIZRT,positive
8922-NPKBJ,positive
2740-TVLFN,positive
7771-CFQRQ,negative
9512-PHSMG,positive
6963-EZQEE,positive
2452-KDRRH,positive
2004-OCQXK,neutral
5027-QPKTE,negative
4146-SVFUD,neutral
1564-HJUVY,negative
3617-XLSGQ,neutral
7517-LDMPS,positive
7244-KXYZN,positive
5226-NOZFC,positive
2672-HUYVI,negative
1400-WIVLL,neutral
7508-MYBOG,positive
8148-NLEGT,negative
0148-DCDOS,positive
8347-GDTMP,neutral
9992-RRAMN,positive
6746-WAUWT,positive
0310-MVLET,neutral
0428-IKYCP,positive
4550-VBOFE,neutral
2187-PKZAY,negative
4003-OCTMP,neutral
6652-YFFJO,positive
7225-IILWY,positive
5248-RPYWW,neutral
7923-IYJWY,neutral
3170-GWYKC,neutral
5696-QURRL,positive
7409-KIUTL,neutral
9830-ECLEN,neutral
1732-VHUBQ,positive
0495-RVCBF,positive
2668-TZSPS,neutral
7854-EDSSA,negative
8869-TORSS,neutral
7446-SFAOA,positive
9522-ZSINC,positive
8234-GSZYK,positive
6505-OZNPG,neutral
6164-HAQTX,negative
0679-IDSTG,neutral
7765-LWVVH,neutral
1658-TJVOA,negative
0953-LGOVU,negative
2115-BFTIW,positive
4692-NNQRU,negative
7742-MYPGI,negative
0611-DFXKO,positive
7780-OTDSO,neutral
9619-GSATL,neutral
5622-UEJFI,negative
9747-DDZOS,positive
0674-DGMAQ,positive
6203-HBZPA,neutral
0484-FFVBJ,positive
0301-FIDRB,negative
4139-JPIAM,positive
2181-TIDSV,neutral
2761-XECQW,positive
1936-CZAKF,positive
9453-PATOS,negative
0564-JJHGS,neutral
3348-CFRNX,neutral
4402-FTBXC,neutral
1428-GTBJJ,negative
2931-XIQBR,negative
0106-UGRDO,positive
5542-TBBWB,positive
1930-QPBVZ,positive
2606-PKWJB,negative
5322-ZSMZY,positive
8059-UDZFY,positive
7740-BTPUX,negative
5220-AGAAX,neutral
0208-BPQEJ,neutral
9435-JMLSX,negative
3352-ALMCK,neutral
5312-IRCFR,neutral
5294-IMHHT,neutral
8802-UNOJF,negative
6313-GIDIT,positive
6176-YJWAS,neutral
5310-NOOVA,positive
4526-EXKKN,neutral
5311-IHLEI,negative
3987-KQDDU,positive
3404-JNXAX,negative
5131-PONJI,neutral
2845-AFFTX,negative
3489-VSFRD,neutral
3345-JHUEO,neutral
5815-HGGHV,negative
5260-UMPWX,positive
2249-YPRNG,neutral
7410-YTJIK,neutral
4626-GYCZP,neutral
5649-RXQTV,negative
2674-MIAHT,negative
2576-HXMPA,positive
7587-AOVVU,negative
5590-BYNII,negative
6898-MDLZW,positive
3237-AJGEH,positive
4707-YNOQA,negative
9357-UJRUN,positive
1591-NFNLQ,negative
8648-PFRMP,neutral
7663-CUXZB,neutral
0258-NOKBL,negative
1163-VIPRI,neutral
2815-CPTUL,negative
9348-ROUAI,negative
9443-JUBUO,neutral
0596-BQCEQ,positive
1481-ZUWZA,positive
3043-TYBNO,positive
4830-FAXFM,neutral
5906-BFOZT,negative
2960-NKRSO,neutral
8996-ZROXE,neutral
5598-IKHQQ,neutral
0397-ZXWQF,positive
5266-PFRQK,positive
4674-HGNUA,positive
6765-MBQNU,positive
9786-IJYDL,neutral
1303-SRDOK,positive
3769-MHZNV,negative
6295-OSINB,neutral
3308-MHOOC,neutral
2309-OSFEU,neutral
2207-QPJED,negative
4177-JPDFU,negative
2239-CFOUJ,positive
8046-DNVTL,positive
2209-XADXF,neutral
6620-JDYNW,negative
1891-FZYSA,neutral
4770-UEZOX,positive
1038-RQOST,neutral
7613-LLQFO,positive
4568-TTZRT,positive
9513-DXHDA,neutral
2640-PMGFL,neutral
3801-HMYNL,positive
0516-QREYC,positive
9685-WKZGT,negative
6022-UGGSO,negative
8084-OIVBS,negative
8896-BQTTI,neutral
3865-QBWSJ,positive
3352-RICWQ,neutral
2160-GPFXD,positive
2065-MMKGR,positive
5857-TYBCJ,neutral
1498-NHTLT,negative
4484-CGXFK,neutral
1402-PTHGN,negative
4176-RELJR,negative
6214-EDAKZ,neutral
5199-FPUSP,positive
6377-KSLXC,neutral
1796-JANOW,neutral
0238-WHBIQ,neutral
8735-NBLWT,neutral
6651-RLGGM,neutral
6127-ISGTU,negative
1614-JBEBI,positive
8740-XLHDR,positive
1208-DNHLN,negative
1761-AEZZR,neutral
3923-CSIHK,positive
5696-EXCYS,neutral
5795-KTGUD,positive
7120-RFMVS,negative
7924-GJZFI,negative
4702-HDRKD,negative
8512-WIWYV,negative
5897-ZYEKH,positive
5456-ITGIC,positive
7317-GGVPB,positive
1406-PUQVY,neutral
1322-AGOQM,negative
3677-IYRBF,neutral
5692-FPTAH,positive
9114-AAFQH,positive
8715-KKTFG,neutral
1550-LOAHA,negative
1728-BQDMA,positive
0268-QKIWO,positive
0876-WDUUZ,neutral
5117-ZSMHQ,neutral
5151-HQRDG,positive
0960-HUWBM,neutral
6465-GSRCL,negative
0617-FHSGK,positive
0263-FJTQO,positive
7319-ZNRTR,positive
2858-MOFSQ,neutral
7503-EPSZW,negative
7089-XXAYG,positive
8118-LSUEL,positive
8070-AAWZP,positive
1666-JXLKU,positive
7855-DIWPO,positive
5133-POWUA,positive
5652-MSDEY,positive
7005-CCBKV,positive
1810-BOHSY,positive
1784-BXEFA,positive
7351-MHQVU,neutral
9224-VTYID,positive
9500-IWPXQ,negative
5762-TJXGK,negative
4504-YOULA,negative
5569-IDSEY,neutral
4250-FDVOU,neutral
7284-ZZLOH,positive
5277-ZLOOR,negative
2141-RRYGO,positive
1777-JYQPJ,neutral
6376-GAHQE,neutral
3401-URHDA,neutral
1599-EAHXY,negative
8631-XVRZL,positive
5052-PNLOS,negative
3853-LYGAM,neutral
6979-ZNSFF,neutral
5751-USDBL,positive
5680-LQOGP,positive
2386-LAHRK,negative
8189-DUKMV,positive
6032-IGALN,positive
9931-DCEZH,negative
1898-JSNDC,neutral
0315-LVCRK,neutral
3911-RSNHI,neutral
2410-CIYFZ,positive
4248-HCETZ,neutral
5505-OVWQW,positive
7271-AJDTL,positive
1867-TJHTS,positive
0516-WJVXC,negative
9174-FKWZE,neutral
6860-YRJZP,negative
4429-WYGFR,positive
2817-LVCPP,positive
5038-ETMLM,negative
5056-FIMPT,negative
4521-WFJAI,neutral
6569-KTMDU,positive
8809-RIHDD,positive
8809-XKHMD,negative
0396-YCHWO,neutral
0867-LDTTC,negative
4822-NGOCH,negative
9391-DXGGG,positive
9844-FELAJ,positive
2122-SZZZD,positive
5307-DZCVC,negative
3148-AOIQT,positive
8679-JOEVF,positive
8395-ETZKQ,positive
6692-YQHXC,negative
3889-VWBID,negative
5222-JCXZT,neutral
9754-CLVZW,neutral
1432-FPAXX,negative
2739-CCZMB,positive
7080-TNUWP,neutral
0496-AHOOK,negative
8336-TAVKX,positive
2468-SJFLM,positive
3181-VTHOE,positive
7168-HDQHG,positive
4803-AXVYP,neutral
3884-HCSWG,neutral
4567-AKPIA,neutral
5077-DXTCG,neutral
1142-WACZW,positive
7901-HXJVA,negative
5649-ANRML,neutral
4892-VLANZ,positive
5924-IFQTT,neutral
7968-QUXNS,neutral
2919-HBCJO,neutral
4236-XPXAV,neutral
8903-WMRNW,positive
2452-SNHFZ,positive
3629-WEAAM,negative
6029-CSMJE,positive
7993-NQLJE,negative
9909-DFRJA,neutral
9099-FTUHS,neutral
0581-BXBUB,negative
4962-CHQPW,positive
9467-ROOLM,positive
3030-YZADT,neutral
7410-KTVFV,neutral
5150-ITWWB,negative
2253-KPMNB,positive
1345-ZUKID,neutral
6429-SHBCB,negative
9281-OFDMF,negative
2603-HVKCG,neutral
1834-WULEG,neutral
9097-ZUBYC,positive
5148-ORICT,positive
4893-GYUJU,positive
4578-PHJYZ,neutral
7272-QDCKA,negative
8908-SLFCJ,positive
8393-DLHGA,neutral
9766-HGEDE,positive
6968-MHOMU,positive
7395-IGJOS,positive
5044-XDPYX,neutral
1814-WFGVS,negative
2834-SPCJV,negative
3721-WKIIL,negative
6734-CKRSM,positive
1265-ZFOSD,negative
6568-POCUI,neutral
7890-VYYWG,neutral
5197-LQXXH,positive
9907-SWKKF,neutral
3457-PQBYH,positive
7682-AZNDK,neutral
0587-DMGBH,neutral
5384-ZTTWP,positive
3745-HRPHI,neutral
7636-OWBPG,positive
1231-YNDEK,negative
1407-DIGZV,neutral
6397-JNZZG,neutral
0570-BFQHT,positive
4393-OBCRR,positive
3523-QRQLL,neutral
8564-LDKFL,positive
3696-DFHHB,positive
0895-DQHEW,negative
4717-GHADL,negative
5501-TVMGM,positive
5879-HMFFH,neutral
6772-WFQRD,negative
3810-DVDQQ,neutral
6972-SNKKW,neutral
3694-GLTJM,neutral
8550-XSXUQ,neutral
8149-RSOUN,positive
9055-MOJJJ,neutral
4359-INNWN,neutral
0585-EGDDA,neutral
4032-RMHCI,negative
0549-CYCQN,neutral
3481-JHUZH,positive
7250-EQKIY,positive
3594-IVHJZ,neutral
6869-FGJJC,neutral
3896-ZVNET,positive
8205-VSLRB,neutral
5960-MVTUK,positive
6817-WTYHE,positive
3082-VQXNH,neutral
4013-UBXWQ,neutral
4931-TRZWN,neutral
0750-EKNGL,positive
7669-LCRSD,positive
3567-PQTSO,positive
5519-NPHVG,negative
8043-PNYSD,neutral
9938-EKRGF,positive
2703-AMTUL,negative
0928-JMXNP,neutral
8173-RXAYP,negative
4825-XJGDM,negative
5402-HTOTQ,neutral
6734-JDTTV,neutral
7850-THJMU,negative
3890-RTCMS,positive
8849-GYOKR,neutral
3148-BLQJT,positive
3717-FDJFU,neutral
3665-JATSN,negative
7966-YOTQW,neutral
0461-CVKMU,positive
8806-EAGWC,positive
8853-TZDGH,positive
7779-LGOVN,negative
4324-BZCKL,neutral
6924-TDGMT,neutral
9710-ZUSHQ,neutral
1536-YHDOE,neutral
8123-QBNAZ,negative
3629-ZNKXA,positive
4827-LTQRJ,neutral
7711-YIJWC,positive
5482-VXSXJ,positive
7365-BVCJH,negative
9620-ENEJV,neutral
4183-WCSEP,neutral
2378-YIZKA,neutral
5498-TXHLF,neutral
0689-DSXGL,neutral
6818-DJXAA,negative
9722-UJOJR,positive
0464-WJTKO,negative
8902-ZEOVF,negative
6778-EICRF,neutral
2662-NNTDK,positive
4132-KALRO,neutral
3902-FOIGH,neutral
6772-KSATR,positive
7112-OPOTK,neutral
2874-YXVVA,negative
1245-HARPS,neutral
4210-QFJMF,positive
4323-ELYYB,positive
4293-ETKAP,neutral
6064-PUPMC,neutral
6504-VBLFL,neutral
6322-PJJDJ,neutral
0330-BGYZE,positive
1085-LDWAM,negative
7586-ZATGZ,neutral
7197-VOJMM,neutral
3318-OSATS,neutral
5828-AVIPD,positive
1843-TLSGD,neutral
9626-VFRGG,positive
7075-BNDVQ,positive
9143-CANJF,neutral
7284-BUYEC,negative
2041-JIJCI,neutral
1086-LXKFY,neutral
4900-MSOMT,positive
2229-VWQJH,neutral
9194-GFVOI,neutral
1336-EZFZY,positive
4282-MSACW,negative
1403-LKLIK,neutral
2636-ALXXZ,neutral
7774-OJSXI,neutral
7786-WBJYI,neutral
0136-IFMYD,neutral
5144-TVGLP,neutral
9643-AVVWI,negative
0253-ZTEOB,positive
2706-QZIHY,neutral
6061-PQHMK,positive
9885-CSMWE,neutral
6137-MFAJN,positive
9122-UMROB,positive
4232-JGKIY,negative
2402-TAIRZ,neutral
9659-ZTWSM,positive
9139-TWBAS,positive
6685-GBWJZ,positive
5016-ETTFF,neutral
3866-MDTUB,negative
2195-VVRJF,neutral
3913-RDSJZ,positive
8058-JMEQO,positive
4203-QGNZA,positive
5043-TRZWM,positive
0697-ZMSWS,positive
7657-DYEPJ,positive
9494-BDNNC,negative
1640-PLFMP,positive
5366-OBVMR,negative
8276-MQBYC,positive
7644-OMVMY,positive
7593-XFKDI,positive
4573-JKNAE,neutral
0337-CNPZE,positive
9817-APLHW,positive
8380-MQINP,positive
0840-DFEZH,neutral
1513-XNPPH,positive
8690-ZVLCL,negative
6015-VVHHE,neutral
1125-SNVCK,neutral
0384-LPITE,positive
4616-EWBNJ,neutral
6347-DCUIK,neutral
1335-HQMKX,negative
2545-EBUPK,positive
6923-AQONU,positive
2172-EJXVF,neutral
0897-FEGMU,neutral
7663-RGWBC,negative
1120-BMWUB,positive
9124-LHCJQ,positive
4536-PLEQY,neutral
7029-IJEJK,positive
8871-JLMHM,negative
2235-ZGKPT,neutral
3891-PUQOD,negative
5447-VYTKW,neutral
3623-FQBOX,positive
0689-NKYLF,neutral
8659-HDIYE,positive
3658-KIBGF,negative
3474-BAFSJ,positive
5519-YLDGW,positive
3865-ZFZIB,negative
1855-AGAWH,positive
7109-CQYUZ,negative
1370-GGAWX,positive
4680-KUTAJ,positive
